"","594693","595978","593292","595726","594577","593559","594712","594967","595579","594084","595112","593321","594350","593455","593839","594483","595763","593720","594107","594501","595402","593358","595298","594790","594155","595826","594292","593915","593662","593598","595033","594906","593437","593758","595423","595175","594445","593877","594808","593340","594613","595939","595441","593475","594331","595862","595684","594253","595561","594826","595844","593577","594538","594216","593680","595622","594007","593776","594926","595995","594390","594650","593940","595745","594047","595960","595218","594177","595479"
"594084",0.764615,0.371852,0.59554,0.51471,0.349686,0.382919,0.511055,0.846587,0.687989,1,0.642354,0.366854,0.573475,0.80671,0.522926,0.37145,0.780425,0.69835,0.448174,0.792589,0.656357,0.399885,0.36892,0.31301,0.681513,0.38572,0.589341,0.838253,0.35016,-0.0327748,0.0955636,0.0928866,0.00991412,0.0945664,0.0114425,0.132915,0.165768,0.0861589,0.246239,0.147996,0.184343,-0.163825,-0.36734,-0.367818,-0.35987,-0.333626,-0.341259,-0.337288,0.110448,0.101471,0.0888065,-0.037642,-0.0278326,-0.0155582,0.0580456,0.0746219,0.0615437,-0.101657,-0.089153,0.00369653,0.00817334,-0.0267813,-0.0342801,0.119005,0.0183748,-0.212361,-0.278196,-0.236631,-0.22533
"595112",0.617147,0.220584,0.392431,0.272517,0.207909,0.199661,0.262071,0.608354,0.401403,0.642354,1,0.210318,0.434206,0.620513,0.297746,0.222506,0.827627,0.555994,0.368403,0.572906,0.490463,0.270662,0.264658,0.195053,0.855276,0.246847,0.347656,0.655038,0.191839,-0.162684,-0.0630348,0.0418999,-0.122916,-0.0686525,-0.12585,0.0153717,0.0653511,-0.0324733,0.097658,0.033609,0.189185,-0.209509,-0.365734,-0.399927,-0.393111,-0.364036,-0.345468,-0.346429,-0.0119514,-0.0253654,-0.021532,-0.145626,-0.15283,-0.000694318,-0.04378,-0.0361981,-0.0437589,-0.143273,-0.136348,-0.093077,-0.0887852,-0.14888,-0.158384,0.0743639,-0.0874995,-0.304645,-0.364073,-0.317831,-0.279558
"593321",0.45667,0.917611,0.286881,0.552628,0.872154,0.819234,0.640642,0.347737,0.355672,0.366854,0.210318,1,0.662158,0.430495,0.598313,0.781679,0.265899,0.430209,0.161473,0.424287,0.579316,0.854503,0.797638,0.898008,0.243924,0.847814,0.577835,0.392515,0.890193,0.0103817,0.116083,0.178731,0.0505721,0.101425,0.0483096,0.136744,0.0875762,0.10749,0.162678,0.164881,0.0714979,-0.204781,-0.470875,-0.500949,-0.494304,-0.450333,-0.464473,-0.454049,0.151689,0.135399,0.129099,0.0289171,-0.00699256,-0.0176619,0.10628,0.16456,0.128225,-0.0697333,-0.0443626,0.0449526,0.0705221,0.0366935,0.0200981,0.21559,0.0855109,-0.16152,-0.21743,-0.171184,-0.152244
"594350",0.74341,0.614559,0.396141,0.598341,0.586026,0.588048,0.631986,0.527769,0.512913,0.573475,0.434206,0.662158,1,0.659023,0.639409,0.616195,0.512191,0.675862,0.225904,0.699593,0.895955,0.695017,0.640962,0.587115,0.447186,0.701895,0.70274,0.598823,0.577068,-0.0539582,0.0493307,0.157202,-0.0337931,0.0403004,-0.0301929,0.081308,0.0637765,0.0380143,0.154624,0.110836,0.114651,-0.195821,-0.414498,-0.431706,-0.450215,-0.404207,-0.395842,-0.38795,0.0720435,0.0581965,0.0558558,-0.053512,-0.0763567,0.00383154,0.0352617,0.0592729,0.0418568,-0.0941967,-0.0809789,-0.0173892,0.0044755,-0.0502929,-0.0579942,0.16533,0.00785983,-0.195672,-0.289191,-0.206795,-0.190462
"593455",0.783969,0.425012,0.435194,0.457623,0.383076,0.417547,0.475096,0.682802,0.58825,0.80671,0.620513,0.430495,0.659023,1,0.474141,0.388715,0.727635,0.787968,0.355112,0.804843,0.737395,0.463374,0.401189,0.35403,0.643651,0.436506,0.534527,0.847254,0.375452,-0.0553187,0.0504744,0.132726,-0.01219,0.0411595,-0.0185984,0.12437,0.109005,0.0721633,0.143592,0.145488,0.194808,-0.206426,-0.402889,-0.423048,-0.426721,-0.377644,-0.383993,-0.380535,0.0969332,0.0786991,0.0844141,-0.0273465,-0.0556406,0.0225177,0.0384863,0.0563271,0.0528778,-0.118684,-0.107217,-0.0206825,-0.012138,-0.040312,-0.0296068,0.148461,0.00587451,-0.203585,-0.276325,-0.250696,-0.226655
"593839",0.592174,0.596026,0.518927,0.910946,0.620058,0.694599,0.91374,0.552779,0.612386,0.522926,0.297746,0.598313,0.639409,0.474141,1,0.68869,0.402234,0.50508,0.269593,0.635423,0.665173,0.591152,0.631622,0.546253,0.362794,0.605471,0.86881,0.518583,0.57735,0.0215242,0.139647,0.18526,0.0367273,0.133243,0.0359551,0.15455,0.202879,0.166422,0.325689,0.203657,0.130402,-0.141947,-0.387611,-0.39493,-0.390767,-0.357651,-0.34452,-0.321812,0.184713,0.167397,0.143973,0.00652778,0.0120536,0.00303342,0.122976,0.184711,0.136798,-0.0527746,-0.0343989,0.0592654,0.083566,0.020953,0.00372848,0.211507,0.0836694,-0.172858,-0.216093,-0.188167,-0.168787
"594483",0.469235,0.814899,0.331628,0.619532,0.844586,0.931368,0.727896,0.369765,0.411933,0.37145,0.222506,0.781679,0.616195,0.388715,0.68869,1,0.289317,0.392732,0.171917,0.451954,0.558375,0.785955,0.882876,0.757179,0.257918,0.790989,0.704047,0.371568,0.847356,0.0103953,0.116636,0.198276,0.0327672,0.0984895,0.0333673,0.138966,0.116094,0.163503,0.22674,0.170475,0.0909142,-0.123662,-0.400279,-0.43454,-0.421875,-0.383064,-0.385748,-0.361671,0.202693,0.1824,0.160808,0.0000615088,-0.0163493,0.00951075,0.117748,0.20735,0.1586,-0.00213525,0.0138529,0.0669327,0.114389,0.015004,-0.00441755,0.245647,0.103368,-0.164364,-0.222266,-0.158949,-0.155088
"595763",0.700369,0.278826,0.4704,0.380771,0.256758,0.263426,0.361778,0.747225,0.505564,0.780425,0.827627,0.265899,0.512191,0.727635,0.402234,0.289317,1,0.633067,0.373702,0.714195,0.603126,0.319452,0.311069,0.229845,0.885039,0.287238,0.447907,0.791492,0.249228,-0.120154,-0.00603066,0.038972,-0.10191,-0.0142247,-0.103081,0.0297261,0.0853177,-0.0107004,0.136265,0.0503922,0.155517,-0.189033,-0.359719,-0.379078,-0.374431,-0.344606,-0.33839,-0.338879,0.0128682,-0.00419272,-0.00610293,-0.133432,-0.132996,-0.0359664,-0.0250669,-0.0114166,-0.0242573,-0.132536,-0.122364,-0.0690965,-0.0603646,-0.125079,-0.127064,0.0693913,-0.0612066,-0.270768,-0.349838,-0.301462,-0.267387
"593720",0.67697,0.406685,0.456,0.494208,0.375693,0.393986,0.482521,0.613574,0.534123,0.69835,0.555994,0.430209,0.675862,0.787968,0.50508,0.392732,0.633067,1,0.300954,0.740504,0.767617,0.441835,0.38097,0.348595,0.562212,0.415481,0.518188,0.828395,0.374783,-0.0611385,0.0687106,0.0897656,0.00130387,0.055014,-0.00447297,0.0993537,0.0850997,0.0425487,0.170992,0.121021,0.109945,-0.193833,-0.411492,-0.432275,-0.444516,-0.390882,-0.390094,-0.384926,0.0838645,0.0606356,0.0659424,-0.0553003,-0.0540531,-0.032364,0.0438084,0.0673655,0.0502598,-0.111288,-0.0979569,-0.0109429,0.00388298,-0.0358632,-0.0505281,0.130454,0.00949044,-0.224225,-0.306487,-0.236986,-0.220269
"594107",0.325968,0.161439,0.717644,0.306966,0.154313,0.200388,0.28203,0.458015,0.586522,0.448174,0.368403,0.161473,0.225904,0.355112,0.269593,0.171917,0.373702,0.300954,1,0.360355,0.252945,0.178966,0.165918,0.105419,0.396849,0.147461,0.315439,0.420841,0.15424,-0.0201425,0.0854567,0.0991342,0.0173872,0.0717722,0.0150559,0.266091,0.470787,0.17079,0.433857,0.288617,0.498039,-0.0514634,-0.280357,-0.297019,-0.295747,-0.273404,-0.272447,-0.278324,0.164625,0.160627,0.148288,0.0231295,0.0172931,0.122881,0.086617,0.0869316,0.0785252,-0.046643,-0.0601765,0.0313585,0.0310137,-0.0337553,-0.0380799,0.133198,0.0369938,-0.210468,-0.23705,-0.256682,-0.255489
"594501",0.846321,0.432626,0.549513,0.614272,0.404531,0.450635,0.595807,0.771652,0.685599,0.792589,0.572906,0.424287,0.699593,0.804843,0.635423,0.451954,0.714195,0.740504,0.360355,1,0.753749,0.474285,0.471595,0.357372,0.640219,0.448043,0.687955,0.808385,0.384643,-0.0611392,0.0619553,0.160419,-0.0225985,0.0507042,-0.0249235,0.105208,0.12691,0.0591331,0.207327,0.127046,0.202983,-0.192511,-0.397008,-0.394215,-0.389285,-0.370675,-0.364934,-0.354849,0.0872253,0.0658638,0.0586984,-0.0476106,-0.0655855,0.0379481,0.0267642,0.0484879,0.0348766,-0.10246,-0.0946465,-0.0213999,-0.0156168,-0.0550141,-0.0546953,0.169973,-0.00389122,-0.208517,-0.280106,-0.243951,-0.21318
"595402",0.750908,0.561418,0.432182,0.632377,0.525632,0.538518,0.64254,0.601805,0.547951,0.656357,0.490463,0.579316,0.895955,0.737395,0.665173,0.558375,0.603126,0.767617,0.252945,0.753749,1,0.629197,0.568375,0.513276,0.522,0.596882,0.715399,0.719159,0.510694,-0.0570863,0.0428414,0.114501,-0.0392369,0.0252343,-0.0405698,0.0705985,0.0753673,0.0308263,0.165667,0.0971641,0.0937384,-0.181191,-0.40331,-0.421419,-0.421359,-0.391471,-0.380434,-0.375105,0.0627625,0.0415199,0.0418059,-0.0658519,-0.078769,-0.0230191,0.0303365,0.0514176,0.0345829,-0.0977612,-0.0862036,-0.0180695,-0.000151017,-0.0560728,-0.0690985,0.138089,0.00132901,-0.2161,-0.301426,-0.221367,-0.199084
"593358",0.518126,0.885236,0.30498,0.565242,0.852179,0.801428,0.638341,0.367908,0.380475,0.399885,0.270662,0.854503,0.695017,0.463374,0.591152,0.785955,0.319452,0.441835,0.178966,0.474285,0.629197,1,0.864769,0.83259,0.283328,0.897926,0.644287,0.400072,0.832134,-0.0015339,0.0971791,0.224175,0.0334478,0.0867077,0.031916,0.125388,0.0910308,0.0876644,0.168387,0.151357,0.107969,-0.189306,-0.445787,-0.472057,-0.459784,-0.418683,-0.435853,-0.420372,0.13349,0.113158,0.111355,0.00631827,-0.0190212,0.0212451,0.0888223,0.1563,0.112151,-0.0524234,-0.0306095,0.0456455,0.0782116,0.0135201,0.00188143,0.250745,0.0783872,-0.156909,-0.216831,-0.161681,-0.152946
"595298",0.511404,0.841334,0.327979,0.590947,0.878395,0.880518,0.680758,0.377776,0.385716,0.36892,0.264658,0.797638,0.640962,0.401189,0.631622,0.882876,0.311069,0.38097,0.165918,0.471595,0.568375,0.864769,1,0.778309,0.293433,0.83079,0.691934,0.363263,0.854681,0.00408914,0.096386,0.244622,0.0221108,0.0818393,0.0270492,0.124412,0.0986319,0.111042,0.197891,0.163314,0.114949,-0.163042,-0.415164,-0.430053,-0.408518,-0.396053,-0.400913,-0.385752,0.158604,0.138659,0.129519,-0.0039846,-0.0245667,0.0345123,0.102279,0.172862,0.132268,-0.0167436,0.00306953,0.0545298,0.0995509,-0.00117862,-0.0106047,0.279358,0.0977842,-0.159238,-0.21475,-0.15722,-0.158191
"594790",0.413834,0.881296,0.238919,0.482483,0.882925,0.759514,0.572168,0.299149,0.279967,0.31301,0.195053,0.898008,0.587115,0.35403,0.546253,0.757179,0.229845,0.348595,0.105419,0.357372,0.513276,0.83259,0.778309,1,0.211142,0.871932,0.53948,0.315251,0.862086,-0.0187402,0.0833746,0.147974,-0.00286881,0.065314,-0.00386565,0.0821265,0.054461,0.062505,0.129862,0.111327,0.0408259,-0.192693,-0.442454,-0.487327,-0.483469,-0.424063,-0.415934,-0.403648,0.115065,0.101768,0.093487,-0.0346221,-0.0568383,-0.0472504,0.0731917,0.14605,0.103257,-0.0652645,-0.0421604,0.0233634,0.0492363,-0.00332232,-0.0150172,0.190986,0.0574834,-0.174237,-0.278031,-0.168909,-0.156983
"594155",0.630186,0.25268,0.480264,0.356212,0.235966,0.241893,0.322188,0.71855,0.471488,0.681513,0.855276,0.243924,0.447186,0.643651,0.362794,0.257918,0.885039,0.562212,0.396849,0.640219,0.522,0.283328,0.293433,0.211142,1,0.255149,0.415169,0.709293,0.22563,-0.154855,-0.0387985,0.0345849,-0.132481,-0.0550483,-0.136521,0.0249859,0.112399,-0.0200364,0.146166,0.0494668,0.161028,-0.204196,-0.366046,-0.39582,-0.391653,-0.355587,-0.339183,-0.337513,-0.00255208,-0.0189362,-0.0131609,-0.130871,-0.140956,-0.0222485,-0.0282785,-0.0196294,-0.0241153,-0.143077,-0.134555,-0.0896229,-0.0818265,-0.139626,-0.142772,0.0762354,-0.0740071,-0.290981,-0.358534,-0.309225,-0.273945
"595826",0.508971,0.856166,0.292336,0.557584,0.835722,0.791927,0.633162,0.363386,0.343047,0.38572,0.246847,0.847814,0.701895,0.436506,0.605471,0.790989,0.287238,0.415481,0.147461,0.448043,0.596882,0.897926,0.83079,0.871932,0.255149,1,0.640885,0.376076,0.8017,-0.00477531,0.0948308,0.209567,0.0197063,0.0805734,0.0215511,0.114265,0.0883495,0.0879917,0.179236,0.147059,0.0765261,-0.195129,-0.449968,-0.490296,-0.488538,-0.431096,-0.428503,-0.408213,0.132136,0.114639,0.109814,-0.015571,-0.0360942,-0.00563352,0.0880028,0.150421,0.114707,-0.0617789,-0.033515,0.0323172,0.0598446,-0.000886028,-0.0161525,0.23752,0.0627453,-0.172154,-0.260614,-0.177434,-0.15406
"594292",0.670018,0.607555,0.559689,0.872261,0.611317,0.692914,0.892119,0.610315,0.68443,0.589341,0.347656,0.577835,0.70274,0.534527,0.86881,0.704047,0.447907,0.518188,0.315439,0.687955,0.715399,0.644287,0.691934,0.53948,0.415169,0.640885,1,0.547016,0.583031,0.00186267,0.101638,0.202357,0.0200361,0.0942936,0.0197304,0.182926,0.224331,0.153017,0.31972,0.211847,0.147609,-0.118843,-0.35885,-0.370037,-0.364055,-0.335991,-0.329942,-0.317109,0.176038,0.152149,0.136901,-0.00636624,-0.0206642,0.0232165,0.108584,0.154299,0.116316,-0.0321876,-0.0278343,0.053477,0.0813052,-0.0132326,-0.0150687,0.221536,0.0789939,-0.18574,-0.249471,-0.19155,-0.175956
"593915",0.726694,0.377821,0.574895,0.492892,0.3583,0.385315,0.477924,0.75373,0.630523,0.838253,0.655038,0.392515,0.598823,0.847254,0.518583,0.371568,0.791492,0.828395,0.420841,0.808385,0.719159,0.400072,0.363263,0.315251,0.709293,0.376076,0.547016,1,0.342137,-0.0457828,0.0996162,0.107944,0.0186038,0.0839099,0.0207174,0.128968,0.145601,0.0613308,0.216534,0.150863,0.16764,-0.206606,-0.400253,-0.411497,-0.414934,-0.370656,-0.377421,-0.377236,0.102657,0.087741,0.0858017,-0.0333801,-0.0359184,0.00247315,0.0566462,0.0773262,0.0628388,-0.11324,-0.10159,-0.00193129,0.00599033,-0.024794,-0.0373345,0.140372,0.016837,-0.220675,-0.282874,-0.240007,-0.233261
"593662",0.403327,0.886635,0.306213,0.525039,0.933749,0.843544,0.621979,0.334388,0.359008,0.35016,0.191839,0.890193,0.577068,0.375452,0.57735,0.847356,0.249228,0.374783,0.15424,0.384643,0.510694,0.832134,0.854681,0.862086,0.22563,0.8017,0.583031,0.342137,1,0.0362321,0.135027,0.198757,0.0617394,0.11425,0.0589913,0.151922,0.109012,0.121684,0.191742,0.176675,0.065924,-0.172214,-0.422517,-0.448362,-0.441201,-0.394678,-0.421715,-0.405993,0.17419,0.153412,0.14833,0.0213659,0.00182853,-0.0140939,0.130855,0.204605,0.163966,-0.0254797,-0.0000897913,0.0814164,0.122369,0.0418714,0.0297392,0.239569,0.124561,-0.152964,-0.205042,-0.148178,-0.146427
"593598",-0.0882313,0.011442,0.0261636,0.0229765,0.0264931,0.0366409,0.02332,-0.032908,0.00727761,-0.0327748,-0.162684,0.0103817,-0.0539582,-0.0553187,0.0215242,0.0103953,-0.120154,-0.0611385,-0.0201425,-0.0611392,-0.0570863,-0.0015339,0.00408914,-0.0187402,-0.154855,-0.00477531,0.00186267,-0.0457828,0.0362321,1,0.831014,0.688035,0.634463,0.797533,0.639258,0.249903,0.314813,0.357124,0.280109,0.242431,-0.0776056,-0.0724631,-0.284736,-0.241615,-0.229842,-0.198852,-0.373199,-0.360609,0.363906,0.390562,0.403485,0.306406,0.314067,-0.00898215,0.49253,0.397943,0.44716,0.220849,0.291433,0.635668,0.60574,0.448914,0.500799,0.420714,0.487698,0.00282035,0.00142114,0.0447788,-0.0652069
"595033",0.0226055,0.122756,0.156929,0.131709,0.132928,0.145645,0.125319,0.0778725,0.126456,0.0955636,-0.0630348,0.116083,0.0493307,0.0504744,0.139647,0.116636,-0.00603066,0.0687106,0.0854567,0.0619553,0.0428414,0.0971791,0.096386,0.0833746,-0.0387985,0.0948308,0.101638,0.0996162,0.135027,0.831014,1,0.741811,0.657027,0.930172,0.666578,0.328394,0.314372,0.386749,0.380649,0.321684,-0.00593394,-0.106477,-0.305595,-0.247288,-0.246836,-0.215601,-0.385497,-0.375281,0.442184,0.43697,0.459641,0.388025,0.404087,0.0701598,0.490071,0.407156,0.442256,0.191301,0.256393,0.502756,0.466371,0.387923,0.430752,0.519856,0.423795,-0.01121,-0.0293073,-0.000742046,-0.0804682
"594906",0.13933,0.194521,0.181989,0.179535,0.213381,0.214091,0.179495,0.131464,0.129926,0.0928866,0.0418999,0.178731,0.157202,0.132726,0.18526,0.198276,0.038972,0.0897656,0.0991342,0.160419,0.114501,0.224175,0.244622,0.147974,0.0345849,0.209567,0.202357,0.107944,0.198757,0.688035,0.741811,1,0.587818,0.749963,0.593553,0.307609,0.24992,0.31254,0.331739,0.332557,0.103351,-0.120757,-0.331432,-0.3,-0.29266,-0.267278,-0.402419,-0.397703,0.375813,0.343625,0.386678,0.279728,0.250428,0.167166,0.391102,0.33473,0.357187,0.160404,0.216069,0.399613,0.370946,0.324745,0.366075,0.634316,0.334437,0.0262909,-0.0681473,0.0473153,-0.0759945
"593437",-0.0596105,0.0565614,0.0683181,0.0434256,0.057247,0.0757606,0.0418364,0.00159069,0.0502171,0.00991412,-0.122916,0.0505721,-0.0337931,-0.01219,0.0367273,0.0327672,-0.10191,0.00130387,0.0173872,-0.0225985,-0.0392369,0.0334478,0.0221108,-0.00286881,-0.132481,0.0197063,0.0200361,0.0186038,0.0617394,0.634463,0.657027,0.587818,1,0.714029,0.992378,0.264913,0.275427,0.358485,0.280558,0.256469,-0.0508947,-0.103913,-0.301729,-0.26076,-0.255179,-0.247161,-0.406568,-0.401618,0.368071,0.387438,0.398518,0.442613,0.477648,0.0631181,0.38815,0.2979,0.351242,0.0948149,0.139204,0.409454,0.361792,0.527435,0.531491,0.352561,0.358263,0.035417,0.04069,0.121225,-0.00996335
"593758",0.0197244,0.110027,0.149598,0.112081,0.117448,0.127055,0.116514,0.0722078,0.115025,0.0945664,-0.0686525,0.101425,0.0403004,0.0411595,0.133243,0.0984895,-0.0142247,0.055014,0.0717722,0.0507042,0.0252343,0.0867077,0.0818393,0.065314,-0.0550483,0.0805734,0.0942936,0.0839099,0.11425,0.797533,0.930172,0.749963,0.714029,1,0.72578,0.313089,0.319924,0.41327,0.38031,0.314322,-0.00519052,-0.0962676,-0.309325,-0.256189,-0.253147,-0.230335,-0.399292,-0.388117,0.439501,0.447209,0.467993,0.418202,0.43522,0.0716931,0.483557,0.382332,0.434264,0.177989,0.23607,0.514075,0.462922,0.4095,0.461158,0.491729,0.432395,-0.000838076,-0.0179952,0.0256295,-0.0789842
"595423",-0.0593473,0.0551433,0.0681591,0.0430402,0.0585063,0.0700262,0.0409652,0.00465236,0.0481669,0.0114425,-0.12585,0.0483096,-0.0301929,-0.0185984,0.0359551,0.0333673,-0.103081,-0.00447297,0.0150559,-0.0249235,-0.0405698,0.031916,0.0270492,-0.00386565,-0.136521,0.0215511,0.0197304,0.0207174,0.0589913,0.639258,0.666578,0.593553,0.992378,0.72578,1,0.265627,0.267757,0.354649,0.280665,0.256567,-0.0508875,-0.0990214,-0.294398,-0.252129,-0.244216,-0.236325,-0.393039,-0.389724,0.365193,0.381571,0.393927,0.441665,0.469578,0.0642268,0.381346,0.293457,0.340301,0.0892301,0.134846,0.407504,0.359785,0.524214,0.521567,0.347536,0.349565,0.0283084,0.0348337,0.12157,-0.0179734
